Depth,PE_real,PE_pre
3075.0,5.352,3.6646905545516573
3075.5,4.926,4.07532970387945
3075.5,4.926,4.07532970387945
3076.0,4.875,3.6860232200022205
3076.0,4.875,3.6860232200022205
3076.5,5.031000000000001,4.246937658451842
3076.5,5.031000000000001,4.246937658451842
3077.0,6.062,4.434331539682541
3077.0,6.062,4.434331539682541
3077.5,6.227,5.0834866904761835
3077.5,6.227,5.0834866904761835
3078.0,5.672000000000001,5.563732285714291
3078.0,5.672000000000001,5.563732285714291
3078.5,4.406000000000001,4.485423809523813
3078.5,4.406000000000001,4.485423809523813
3079.0,3.912,3.95836809523809
3079.0,3.912,3.95836809523809
3079.5,3.557,3.8279607734487735
3079.5,3.557,3.8279607734487735
3080.0,5.672000000000001,5.563732285714291
3080.0,5.672000000000001,5.563732285714291
3080.5,4.406000000000001,4.485423809523813
3081.0,3.912,3.95836809523809
3081.5,3.557,3.8279607734487735
3082.0,3.69,4.164628095238095
3082.5,3.8360000000000003,3.9108811190476187
3083.0,3.852,3.6892378333333324
3083.5,3.8280000000000003,4.160310095238092
3084.0,3.8280000000000003,4.160310095238092
3084.5,3.4939999999999998,3.673392857142859
3085.0,3.551,3.4399999502164476
3085.5,3.33,3.821433392857141
3086.0,3.4160000000000004,3.2534717316017314
3086.5,3.1719999999999997,2.914710111832613
3087.0,2.367,3.776455258089131
3087.5,2.059,3.328161395382395
3088.0,1.814,3.1743189047619054
3088.5,1.8940000000000001,2.998379148629149
3089.0,2.52,3.23989006935034
3089.5,2.504,3.243842202186701
3090.0,2.443,3.1406788878343876
3090.5,2.3930000000000002,3.4282936029942266
3091.0,2.66,3.278438698412699
3091.5,2.795,2.914710111832613
3092.0,2.838,3.268719587301587
3092.5,2.674,3.008531559523809
3093.0,2.395,3.290223208680063
3093.5,2.186,3.2347802456709944
3094.0,2.137,3.0831736084471077
3094.5,2.383,3.1950602182539676
3095.0,3.113,3.444872519119769
3095.5,3.693,3.424407932178932
3096.0,3.8539999999999996,3.836451349206349
3096.5,3.883,4.33154475
3097.0,4.039,4.386876797619049
3097.5,3.918,3.673392857142859
3098.0,3.2969999999999997,3.6943360277777786
3098.5,2.3609999999999998,2.9210374119769114
3099.0,2.15,3.131404303751803
3099.5,2.104,2.620413915223665
3100.0,1.795,2.974240381313131
3100.5,1.524,2.8961508571428585
3101.0,1.605,3.188270119047618
3101.5,2.533,2.9199070129870095
3102.0,4.492,4.559975897546897
3102.5,4.785,4.465470928571429
3103.0,5.008,5.2616413333333325
3103.5,5.02,5.0023999999999935
3104.0,4.66,4.702000000000009
3104.0,4.66,4.702000000000009
3104.5,4.656000000000001,4.619600000000005
3104.5,4.656000000000001,4.619600000000005
3105.0,4.516,4.602570000000005
3105.5,4.051,4.592983357142858
3106.0,3.863,4.3045699999999965
3106.5,3.945,3.8487222857142855
3107.0,4.527,4.2135835952380924
3107.5,4.793,4.659466269841271
3108.0,4.738,4.483469999999999
3108.5,4.637,4.6160440000000005
3109.0,4.539,4.178398611111109
3109.5,4.832,4.593270238095236
3110.0,4.797,4.975512428571428
3110.5,4.5,4.4501543333333355
3111.0,3.83,3.9293726190476157
3111.5,3.4339999999999997,3.7480331612554156
3112.0,3.318,4.288238761904762
3112.5,3.3930000000000002,3.8943602142857134
3113.0,3.4219999999999997,3.8149680000000057
3113.5,3.697,4.627715666666663
3114.0,4.035,3.9958915000000035
3114.5,4.422,4.4501543333333355
3115.0,4.203,4.229559999999993
3115.5,3.908,4.344601774225772
3116.0,3.943,4.647000420634922
3116.5,4.02,4.142639999999995
3117.0,4.156000000000001,4.236422000000002
3117.5,3.8280000000000003,4.856954285714284
3118.0,3.805,4.003395333333336
3118.5,3.5839999999999996,3.876619999999999
3119.0,3.645,3.7888919444444444
3119.5,3.6289999999999996,4.485541055555555
3120.0,3.727,4.0345155833333335
3120.5,3.617,4.4196951785714305
3121.0,3.344,3.5862933333333302
3121.5,3.19,4.197783499999999
3122.0,3.1519999999999997,3.5603419999999972
3122.5,3.295,3.7493445714285722
